20.270000,19.940001
19.940001,20.309999
20.309999,21.000000
21.000000,21.420000
21.420000,22.180000
22.180000,22.559999
22.559999,21.520000
21.520000,21.549999
21.549999,21.660000
21.660000,21.379999
21.379999,21.270000
21.270000,20.690001
20.690001,20.549999
20.549999,20.049999
20.049999,20.549999
20.549999,20.370001
20.370001,20.250000
20.250000,19.549999
19.549999,19.740000
19.740000,20.290001
20.290001,20.250000
20.250000,19.990000
19.990000,20.059999
20.059999,20.480000
20.480000,22.080000
22.080000,20.680000
20.680000,20.770000
20.770000,20.139999
20.139999,20.740000
20.740000,20.799999
20.799999,21.490000
21.490000,21.080000
21.080000,21.190001
21.190001,22.549999
22.549999,22.200001
22.200001,22.500000
22.500000,22.690001
22.690001,22.400000
22.400000,22.850000
22.850000,21.879999
21.879999,22.490000
22.490000,22.000000
22.000000,23.590000
23.590000,23.440001
23.440001,23.820000
23.820000,23.430000
23.430000,23.299999
23.299999,22.920000
22.920000,22.690001
22.690001,22.799999
22.799999,23.100000
23.100000,23.260000
23.260000,23.240000
23.240000,23.490000
23.490000,22.629999
22.629999,20.700001
20.700001,20.680000
20.680000,20.410000
20.410000,20.340000
20.340000,19.799999
19.799999,19.309999
19.309999,19.500000
19.500000,20.190001
20.190001,20.410000
20.410000,19.770000
19.770000,19.950001
19.950001,20.650000
20.650000,21.809999
21.809999,22.219999
22.219999,23.860001
23.860001,24.559999
24.559999,23.660000
23.660000,25.309999
25.309999,23.540001
23.540001,23.500000
23.500000,24.799999
24.799999,24.549999
24.549999,24.350000
24.350000,24.850000
24.850000,24.930000
24.930000,24.350000
24.350000,24.209999
24.209999,24.000000
24.000000,24.610001
24.610001,24.490000
24.490000,24.480000
24.480000,24.440001
24.440001,24.770000
24.770000,24.610001
24.610001,24.080000
24.080000,24.770000
24.770000,25.270000
25.270000,24.900000
24.900000,30.570000
30.570000,29.580000
29.580000,28.760000
28.760000,29.340000
29.340000,31.219999
31.219999,33.990002
33.990002,35.500000
35.500000,34.480000
34.480000,33.549999
33.549999,35.939999
35.939999,37.299999
37.299999,36.830002
36.830002,36.590000
36.590000,37.169998
37.169998,37.430000
37.430000,37.799999
37.799999,36.369999
36.369999,37.220001
37.220001,35.630001
35.630001,37.150002
37.150002,36.840000
36.840000,37.009998
37.009998,38.099998
38.099998,38.119999
38.119999,36.919998
36.919998,38.160000
38.160000,38.279999
38.279999,39.540001
39.540001,41.529999
41.529999,41.340000
41.340000,40.160000
40.160000,39.990002
39.990002,39.500000
39.500000,37.029999
37.029999,38.380001
38.380001,37.240002
37.240002,38.130001
38.130001,38.450001
38.450001,37.880001
37.880001,37.889999
37.889999,35.910000
35.910000,35.520000
35.520000,34.709999
34.709999,34.330002
34.330002,35.110001
35.110001,33.619999
33.619999,34.500000
34.500000,35.790001
35.790001,35.830002
35.830002,36.810001
36.810001,40.560001
40.560001,40.009998
40.009998,43.470001
43.470001,43.759998
43.759998,40.500000
40.500000,41.410000
41.410000,40.299999
40.299999,40.500000
40.500000,40.779999
40.779999,39.509998
39.509998,37.810001
37.810001,37.509998
37.509998,37.310001
37.310001,36.049999
36.049999,36.279999
36.279999,36.820000
36.820000,36.369999
36.369999,36.349998
36.349998,36.160000
36.160000,36.200001
36.200001,36.680000
36.680000,37.299999
37.299999,36.900002
36.900002,39.380001
39.380001,39.369999
39.369999,40.040001
40.040001,42.630001
42.630001,41.110001
41.110001,45.549999
45.549999,44.060001
44.060001,47.290001
47.290001,48.720001
48.720001,48.320000
48.320000,46.959999
46.959999,48.560001
48.560001,54.250000
54.250000,54.320000
54.320000,45.070000
45.070000,42.490002
42.490002,43.930000
43.930000,48.779999
48.779999,48.660000
48.660000,46.470001
46.470001,48.810001
48.810001,49.250000
49.250000,48.599998
48.599998,48.240002
48.240002,50.590000
50.590000,50.240002
50.240002,47.130001
47.130001,48.290001
48.290001,46.480000
46.480000,46.790001
46.790001,46.180000
46.180000,45.459999
45.459999,44.619999
44.619999,44.110001
44.110001,43.630001
43.630001,46.119999
46.119999,46.880001
46.880001,45.459999
45.459999,45.610001
45.610001,45.500000
45.500000,43.099998
43.099998,45.580002
45.580002,45.950001
45.950001,43.419998
43.419998,45.580002
45.580002,46.779999
46.779999,47.980000
47.980000,45.250000
45.250000,45.770000
45.770000,45.759998
45.759998,44.060001
44.060001,45.029999
45.029999,46.180000
46.180000,43.869999
43.869999,44.009998
44.009998,44.060001
44.060001,47.180000
47.180000,44.099998
44.099998,43.130001
43.130001,41.189999
41.189999,44.130001
44.130001,48.029999
48.029999,50.380001
50.380001,50.779999
50.779999,52.910000
52.910000,58.950001
58.950001,61.720001
61.720001,62.380001
62.380001,65.180000
65.180000,63.810001
63.810001,64.940002
64.940002,68.500000
68.500000,68.500000
68.500000,65.699997
65.699997,66.260002
66.260002,65.269997
65.269997,66.779999
66.779999,82.540001
82.540001,84.989998
84.989998,84.519997
84.519997,94.750000
94.750000,94.480003
94.480003,99.620003
99.620003,95.779999
95.779999,108.150002
108.150002,113.010002
113.010002,109.620003
109.620003,124.919998
124.919998,129.440002
129.440002,120.610001
120.610001,120.290001
120.290001,115.930000
115.930000,108.769997
108.769997,108.169998
108.169998,110.800003
110.800003,118.959999
118.959999,118.500000
118.500000,119.839996
